  0    0.441024  0.960264  -0.495337
  1    0.64857  0.398059  0.275869
  2    0.967299  0.365373  -0.202365
  3    1.12928  0.632596  0.249701
  4    0.409065  0.863016  0.205801
  5    1.12343  0.984236  -0.309145
  6    0.636221  0.325763  0.308613
  7    0.0854432  0.293195  0.147124
  8    0.0101701  0.224551  0.0889445
  9    0.726645  0.412604  0.272997
  10    0.63305  0.25696  -0.268263
  11    0.108343  0.750324  -0.373314
