0    0.513119  0.988694  -0.421483
1    0.665167  0.44207  0.363876
2    1.05664  0.400409  -0.133698
3    1.21514  0.676552  0.342098
4    0.500162  0.911265  0.227384
5    1.21154  0.0483444  -0.265949
6    0.666967  0.370466  0.331223
7    0.127093  0.310156  0.237805
8    0.0862176  0.323026  0.182445
9    0.763511  0.44202  0.296223
10    0.706265  0.269508  -0.188916
11    0.203353  0.755577  -0.321158
