0    2.89072  0.253794  -0.360726
1    3.1185  0.0433926  -0.20863
2    3.05802  0.626175  -0.470913
3    3.02472  0.0865558  -0.131668
4    3.30861  0.554159  0.000191402
5    3.27797  0.108258  -0.0222522
6    2.91397  0.257695  0.141943
7    3.43105  0.267526  0.446641
8    3.17991  0.156256  -0.230129
9    2.60398  0.428257  0.105568
10    3.42747  0.386816  -0.17
11    3.51926  0.427343  -0.219906
