  0    1.40234  0.305719  0.394539
  1    1.94479  0.811756  -0.398696
  2    1.27285  0.261987  0.0369786
  3    1.18795  0.246803  -0.48746
  4    2.40437  0.0544737  0.462847
  5    1.91123  0.271675  -0.254899
  6    1.61208  0.621224  0.089394
  7    1.88927  0.814991  -0.107943
  8    2.14693  0.712234  -0.372041
  9    2.30963  0.921374  -0.422206
  10    2.04995  0.586153  -0.328333
  11    1.96753  0.318106  0.161166
