0    2.95402  0.276159  -0.295613
1    3.17311  0.115319  -0.197302
2    3.10311  0.65981  -0.386145
3    3.08456  0.16988  -0.108279
4    3.33911  0.625368  0.018447
5    3.34757  0.175652  0.0415118
6    2.97668  0.330768  0.174781
7    3.49952  0.332839  0.472367
8    3.26765  0.224869  -0.220755
9    2.6633  0.494912  0.134446
10    3.44645  0.485252  -0.169642
11    3.56291  0.523206  -0.128013
